index,id_doc,original_name,id_wkd,type_place,coord,normalized_name,longitude,latitude,shortTitle,pubPlace,printer,date,type_text,genre,url
1458,Moreno_170,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El cortante de Cádiz,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_170.xml
1459,Moreno_170,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El cortante de Cádiz,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_170.xml
1460,Moreno_170,Cadiz,Q15682,Pueblos/ciudades/regiones ,"36.535,-6.2975",Cádiz,36.535,-6.2975,El cortante de Cádiz,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_170.xml
1461,Moreno_170,Cadiz,Q15682,Pueblos/ciudades/regiones ,"36.535,-6.2975",Cádiz,36.535,-6.2975,El cortante de Cádiz,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_170.xml
1462,Moreno_170,Cadiz,Q15682,Pueblos/ciudades/regiones ,"36.535,-6.2975",Cádiz,36.535,-6.2975,El cortante de Cádiz,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_170.xml
1463,Moreno_170,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El cortante de Cádiz,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_170.xml
1464,Moreno_170,Indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El cortante de Cádiz,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_170.xml
1465,Moreno_170,indias,Q669037,Países/reinos/imperios/continentes,"21.98333333,-79.03333333",Indias Occidentales,21.98333333,-79.03333333,El cortante de Cádiz,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_170.xml
1466,Moreno_164,playa de Velez ,Q492741,Pueblos/ciudades/regiones ,"36.7821366,-4.0992542",Vélez-Málaga,36.7821366,-4.0992542,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1467,Moreno_164,Jaen,Q15681,Pueblos/ciudades/regiones ,"37.769722222222,-3.7888888888889",Jaén,37.769722222222,-3.7888888888889,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1468,Moreno_164,Jaén,Q15681,Pueblos/ciudades/regiones ,"37.769722222222,-3.7888888888889",Jaén,37.769722222222,-3.7888888888889,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1469,Moreno_164,Sevilla,Q8717,Pueblos/ciudades/regiones ,"37.383333333333,-5.9833333333333",Sevilla,37.383333333333,-5.9833333333333,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1470,Moreno_164,Jaen,Q15681,Pueblos/ciudades/regiones ,"37.769722222222,-3.7888888888889",Jaén,37.769722222222,-3.7888888888889,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1471,Moreno_164,Jaen,Q15681,Pueblos/ciudades/regiones ,"37.769722222222,-3.7888888888889",Jaén,37.769722222222,-3.7888888888889,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1472,Moreno_164,Valencia,Q8818,Pueblos/ciudades/regiones ,"39.47,-0.3763888888888889",Valencia,39.47,-0.3763888888888889,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1473,Moreno_164,Granada,Q8810,Pueblos/ciudades/regiones ,"37.178055555556,-3.6008333333333",Granada,37.178055555556,-3.6008333333333,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1474,Moreno_164,Baza,Q490472,Pueblos/ciudades/regiones,"37.4888637,-2.7709805",Baza,37.4888637,-2.7709805,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1475,Moreno_164,Granada,Q8810,Pueblos/ciudades/regiones ,"37.178055555556,-3.6008333333333",Granada,37.178055555556,-3.6008333333333,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1476,Moreno_164,Malaga,Q8851,Pueblos/ciudades/regiones ,"36.716666666667,-4.4166666666667",Málaga,36.716666666667,-4.4166666666667,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1477,Moreno_164,Málaga,Q8851,Pueblos/ciudades/regiones ,"36.716666666667,-4.4166666666667",Málaga,36.716666666667,-4.4166666666667,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1478,Moreno_164,Málaga,Q8851,Pueblos/ciudades/regiones ,"36.716666666667,-4.4166666666667",Málaga,36.716666666667,-4.4166666666667,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1519,Moreno_164,Ceuta,Q5823,Pueblos/ciudades/regiones ,"35.886667,-5.3",Ceuta,35.886667,-5.3,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1479,Moreno_164,Ceuta,Q5823,Pueblos/ciudades/regiones ,"35.886667,-5.3",Ceuta,35.886667,-5.3,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1480,Moreno_164,Ceuta,Q5823,Pueblos/ciudades/regiones ,"35.886667,-5.3",Ceuta,35.886667,-5.3,Don Pedro Salinas,Carmona (Sevilla),José María Moreno,1850-1859,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_164.xml
1424,Moreno_366,calle san Vicente ,Q2807,Pueblos/ciudades/regiones,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1425,Moreno_366,calle Trinidad,Q2807,Pueblos/ciudades/regiones,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1426,Moreno_366,Cuarte,Q1629930,Pueblos/ciudades/regiones,"41.5935919,-0.9388829",Cuarte de Huerva,41.5935919,-0.9388829,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1427,Moreno_366,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1428,Moreno_366,Francia,Q142,Países/reinos/imperios/continentes,"47,2",Francia,47,2,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1429,Moreno_366,Cuarte,Q1629930,Pueblos/ciudades/regiones,"41.5935919,-0.9388829",Cuarte de Huerva,41.5935919,-0.9388829,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1431,Moreno_366,Madrid,Q2807,Pueblos/ciudades/regiones ,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1432,Moreno_366,Madrid,Q2807,Pueblos/ciudades/regiones ,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1472,Moreno_366,Monzon,Q5123,Pueblos/ciudades/regiones,"41.9,0.18333333333333",Monzón,41.9,0.18333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1433,Moreno_366,Filipinas,Q928,Países/reinos/imperios/continentes,"12,123",Filipinas,12,123,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1434,Moreno_366,sierra Andia,Q24003626,Sitios naturales,"42.8117,-1.9504",Sierra de Andía,42.8117,-1.9504,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1435,Moreno_366,Cádiz,Q15682,Pueblos/ciudades/regiones ,"36.535,-6.2975",Cádiz,36.535,-6.2975,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1436,Moreno_366,Sevilla,Q8717,Pueblos/ciudades/regiones ,"37.383333333333,-5.9833333333333",Sevilla,37.383333333333,-5.9833333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1437,Moreno_366,Granada,Q8810,Pueblos/ciudades/regiones ,"37.178055555556,-3.6008333333333",Granada,37.178055555556,-3.6008333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1438,Moreno_366,Jaca,Q49581,Pueblos/ciudades/regiones,"42.55,-0.55",Jaca,42.55,-0.55,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1439,Moreno_366,Francia,Q142,Países/reinos/imperios/continentes,"47,2",Francia,47,2,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1440,Moreno_366,Francia,Q142,Países/reinos/imperios/continentes,"47,2",Francia,47,2,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1441,Moreno_366,París,Q90,Pueblos/ciudades/regiones ,"48.85666666666667,2.352222222222222",París,48.85666666666667,2.352222222222222,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_366.xml
1311,Moreno_367,calle san Vicente ,Q2807,Pueblos/ciudades/regiones,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1312,Moreno_367,calle Trinidad,Q2807,Pueblos/ciudades/regiones,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1313,Moreno_367,Cuarte,Q1629930,Pueblos/ciudades/regiones,"41.5935919,-0.9388829",Cuarte de Huerva,41.5935919,-0.9388829,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1314,Moreno_367,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1315,Moreno_367,Francia,Q142,Países/reinos/imperios/continentes,"47,2",Francia,47,2,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1316,Moreno_367,Cuarte,Q1629930,Pueblos/ciudades/regiones,"41.5935919,-0.9388829",Cuarte de Huerva,41.5935919,-0.9388829,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1318,Moreno_367,Madrid,Q2807,Pueblos/ciudades/regiones ,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1319,Moreno_367,Madrid,Q2807,Pueblos/ciudades/regiones ,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1356,Moreno_367,Monzon,Q5123,Pueblos/ciudades/regiones,"41.9,0.18333333333333",Monzón,41.9,0.18333333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1321,Moreno_367,Filipinas,Q928,Países/reinos/imperios/continentes,"12,123",Filipinas,12,123,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1322,Moreno_367,sierra Andia,Q24003626,Sitios naturales,"42.8117,-1.9504",Sierra de Andía,42.8117,-1.9504,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1323,Moreno_367,Cádiz,Q15682,Pueblos/ciudades/regiones ,"36.535,-6.2975",Cádiz,36.535,-6.2975,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1324,Moreno_367,Sevilla,Q8717,Pueblos/ciudades/regiones ,"37.383333333333,-5.9833333333333",Sevilla,37.383333333333,-5.9833333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1325,Moreno_367,Granada,Q8810,Pueblos/ciudades/regiones ,"37.178055555556,-3.6008333333333",Granada,37.178055555556,-3.6008333333333,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1326,Moreno_367,Jaca,Q49581,Pueblos/ciudades/regiones,"42.55,-0.55",Jaca,42.55,-0.55,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1327,Moreno_367,Francia,Q142,Países/reinos/imperios/continentes,"47,2",Francia,47,2,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1328,Moreno_367,Francia,Q142,Países/reinos/imperios/continentes,"47,2",Francia,47,2,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1329,Moreno_367,París,Q90,Pueblos/ciudades/regiones ,"48.85666666666667,2.352222222222222",París,48.85666666666667,2.352222222222222,El baratero,Carmona (Sevilla),José María Moreno,[s.a],Sátiras,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_367.xml
1330,Moreno_373,Prado,Q1769099,Pueblos/ciudades/regiones ,"41.920555555556,-5.4188888888889",Prado,41.920555555556,-5.4188888888889,"Relación nueva. Reglas de un dictámen, y dictámen de unas reglas",Carmona (Sevilla),José María Moreno,1860-1869,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_373.xml
1309,Moreno_165,CORDOBA,Q5818,Pueblos/ciudades/regiones ,"37.883333333333,-4.7666666666667",Córdoba,37.883333333333,-4.7666666666667,La Feria de Córdoba,Carmona (Sevilla),José María Moreno,1860-1869,Quintillas,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_165.xml
1310,Moreno_165,Córdoba,Q5818,Pueblos/ciudades/regiones ,"37.883333333333,-4.7666666666667",Córdoba,37.883333333333,-4.7666666666667,La Feria de Córdoba,Carmona (Sevilla),José María Moreno,1860-1869,Quintillas,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_165.xml
1303,Moreno_159,Monasterio de santa Clara,,Ambiguos,,,37.883333333333,-4.7666666666667,Doña Violante,Carmona (Sevilla),José María Moreno,[s.a],Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_159.xml
1304,Moreno_159,Segovia,Q15684,Pueblos/ciudades/regiones ,"40.948055555556,-4.1183333333333",Segovia,40.948055555556,-4.1183333333333,Doña Violante,Carmona (Sevilla),José María Moreno,[s.a],Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_159.xml
1305,Moreno_159,Troya,Q22647,Pueblos/ciudades/regiones ,"39.9575,26.238888888889",Troya,39.9575,26.238888888889,Doña Violante,Carmona (Sevilla),José María Moreno,[s.a],Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_159.xml
1306,Moreno_159,Segovia,Q15684,Pueblos/ciudades/regiones ,"40.948055555556,-4.1183333333333",Segovia,40.948055555556,-4.1183333333333,Doña Violante,Carmona (Sevilla),José María Moreno,[s.a],Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_159.xml
1307,Moreno_159,Segovia,Q15684,Pueblos/ciudades/regiones ,"40.948055555556,-4.1183333333333",Segovia,40.948055555556,-4.1183333333333,Doña Violante,Carmona (Sevilla),José María Moreno,[s.a],Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_159.xml
1372,Moreno_011,Sevilla,Q8717,Pueblos/ciudades/regiones ,"37.383333333333,-5.9833333333333",Sevilla,37.383333333333,-5.9833333333333,Relacion chistosa titulada Todas me gustan,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_011.xml
1373,Moreno_011,Badajoz,Q15679,Pueblos/ciudades/regiones ,"38.880277777778,-6.9752777777778",Badajoz,38.880277777778,-6.9752777777778,Relacion chistosa titulada Todas me gustan,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_011.xml
1374,Moreno_011,Córdoba,Q5818,Pueblos/ciudades/regiones ,"37.883333333333,-4.7666666666667",Córdoba,37.883333333333,-4.7666666666667,Relacion chistosa titulada Todas me gustan,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_011.xml
1375,Moreno_011,Cataluña,Q5705,Pueblos/ciudades/regiones ,"41.8375,1.537777777777778",Cataluña,41.8375,1.537777777777778,Relacion chistosa titulada Todas me gustan,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_011.xml
1376,Moreno_011,Roma,Q220,Pueblos/ciudades/regiones ,"41.893055555556,12.482777777778",Roma,41.893055555556,12.482777777778,Relacion chistosa titulada Todas me gustan,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_011.xml
1377,Moreno_011,Japon,Q17,Países/reinos/imperios/continentes,"35,136",Japón,35,136,Relacion chistosa titulada Todas me gustan,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_011.xml
1378,Moreno_011,Flandes,Q234,Pueblos/ciudades/regiones ,"51,4.5",Flandes,51,4.5,Relacion chistosa titulada Todas me gustan,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_011.xml
1379,Moreno_011,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,Relacion chistosa titulada Todas me gustan,Carmona (Sevilla),José María Moreno,[s.a],Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_011.xml
1354,Moreno_039,Morales del Rey ,Q1769060,Pueblos/ciudades/regiones ,"42.067814,-5.7856032",Morales del Rey,42.067814,-5.7856032,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1356,Moreno_039,Santa Cruz,Q14328,Pueblos/ciudades/regiones ,"28.466666666667,-16.25",Santa Cruz de Tenerife,28.466666666667,-16.25,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1357,Moreno_039,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1358,Moreno_039,Morales,Q1769060,Pueblos/ciudades/regiones,"42.067814,-5.7856032",Morales del Rey,42.067814,-5.7856032,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1396,Moreno_039,Pedrajas,Q1651735,Pueblos/ciudades/regiones,"41.471388888889,-4.6469444444444",La Pedraja de Portillo,41.471388888889,-4.6469444444444,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1397,Moreno_039,Zaragoza,Q10305,Pueblos/ciudades/regiones ,"41.65,-0.88333333333333",Zaragoza,41.65,-0.88333333333333,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1359,Moreno_039,Morales,Q1769060,Pueblos/ciudades/regiones,"42.067814,-5.7856032",Morales del Rey,42.067814,-5.7856032,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1360,Moreno_039,Sevilla,Q8717,Pueblos/ciudades/regiones ,"37.383333333333,-5.9833333333333",Sevilla,37.383333333333,-5.9833333333333,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1361,Moreno_039,Cataluña,Q5705,Pueblos/ciudades/regiones ,"41.8375,1.537777777777778",Cataluña,41.8375,1.537777777777778,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1362,Moreno_039,Berga,Q15487,Pueblos/ciudades/regiones,"42.1,1.8455555555556",Berga,42.1,1.8455555555556,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1363,Moreno_039,Huelva,Q12246,Pueblos/ciudades/regiones,"37.25,-6.95",Huelva,37.25,-6.95,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1364,Moreno_039,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1366,Moreno_039,Barcelona,Q1492,Pueblos/ciudades/regiones ,"41.3825,2.1769444444444",Barcelona,41.3825,2.1769444444444,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1367,Moreno_039,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1368,Moreno_039,España,Q29,Países/reinos/imperios/continentes,"40.2,-3.5",España,40.2,-3.5,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1369,Moreno_039,Madrid,Q2807,Pueblos/ciudades/regiones ,"40.41694444444445,-3.703333333333333",Madrid,40.41694444444445,-3.703333333333333,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1370,Moreno_039,Habana,Q1563,Pueblos/ciudades/regiones ,"23.136666666667,-82.358888888889",La Habana,23.136666666667,-82.358888888889,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1371,Moreno_039,Méjico,Q96,Países/reinos/imperios/continentes,"23,-102",México,23,-102,Don Rodulfo de Pedrajas. Nueva relación,Carmona (Sevilla),José María Moreno,1850-1859,Relaciones,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_039.xml
1331,Moreno_213,Judéa,Q1003997,Pueblos/ciudades/regiones,"31.698889,35.306389",Judea,31.698889,35.306389,Romance nuevo del chasco que le dio una vieja a un mancebo,Carmona (Sevilla),José María Moreno,1860-1869,Romances,Profano,https://desenrollandoelcordel.unige.ch/Pliegos/Moreno_213.xml
